domain,name,source,pre2024_prepass,pre2024_basis,jd_chars,repo_host_hits,review_gate_hits,cicd_hits,jd_evidence,contact_name,contact_title,contact_linkedin,identity_status,crawl_needs
metricsnumero.com,MetricsNumero Technology Private Limited,nasscom,EXISTED_2CORROB,nasscom:EXISTED_NO_SW_WORDING; rdap:2022-12-13,19673,0,0,0,pre-2024: existed no sw wording,,,,identity_pending,homepage
dyashin.com,Dyashin Technosoft Private Limited,nasscom,EXISTED_2CORROB,"nasscom:EXISTED_NO_SW_WORDING - 2023-06 Wayback snapshot, no software wording; +10, no cap-45; rdap:2023-08-02",9403,0,0,0,"Site: 'ISO 9001:2015 Certified ... across software products and services' | JD: 9,403 chars over 4 pages, no git/CI-CD/review | Site signals thin: one certifica",,,,identity_pending,homepage
shubhitech.com,ShubhiTech (OPC) Private Limited,nasscom,EXISTED_2CORROB,nasscom:PROVEN; rdap:2019-04-05,0,0,0,0,pre-2024: proven | site mentions compliance,,,,identity_pending,homepage+careers
1channel.co,ChannelPlay SaaS Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
krtrimaiq.ai,KrtrimaIQ Cognitive Solutions,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
instavc.com,Instavc Technologies Private Limited,nasscom,EXISTED_2CORROB,nasscom:PROVEN; rdap:2011-12-12,56244,0,0,0,pre-2024: proven,,,,identity_pending,homepage
cantiktech.com,Cantik Technologies Private Limited,nasscom,SOURCE_STATED_ONLY,nasscom:UNKNOWN,0,0,0,0,pre-2024: unknown,,,,identity_pending,wayback+homepage+careers
cluso.com,Cluso Infolink Private Limited,nasscom,SOURCE_STATED_ONLY,"nasscom:Downgraded from PROVEN - 2022 snapshot advertises investigator reports, not software; existence only, +10",2125,0,0,0,wayback 20220601: 'Investigator-Driven Report Options ... Expert Licensed P[I]' | site: 'TX PI License: A16821 Job Candidate/Employment Screening' | site compli,,,,identity_pending,wayback+homepage
intellobots.com,Intellobots Technologies Private Limited,nasscom,EXISTED_2CORROB,nasscom:DOMAIN_ONLY: intellobots.com registered 2015-11-10; no dated software artefact; rdap:2015-11-10,2513,0,0,0,"RDAP: domain registered 2015; nothing dates the software work | Site compliance line is GDPR only, no ISO/SOC 2/CMMI | 2.5k chars careers text; no repo host or ",,,,identity_pending,homepage
nervecells.ai,Nerve Cells AI Private Limited,nasscom,EXISTED_2CORROB,nasscom:Wayback 2023-06-01 advertises Solidity/Angular/Node/React blockchain build work; site blog byline dated 18 May 2023 corroborates. Full +25.; rdap:2023-01-09,19241,0,0,1,"Wayback 2023-06: Solidity, Angular, Node, React stack advertised (tier_gold_evidence) | Site blog post dated 18 May 2023 on ES6 (site_quotes) | Sole CI/CD hit i",,,,identity_pending,homepage
uniper.energy,Uniper India Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
bcg.com,The Boston Consulting Group (India) Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
garudaaerospace.com,Garuda Aerospace Private Limited,nasscom,EXISTED_2CORROB,nasscom:PROVEN; rdap:2016-02-10,1287,0,0,0,pre-2024: proven,Agnishwar Jayaprakash,Founder and Chief Executive Officer,https://www.linkedin.com/in/agnishwarjayaprakash,identity_full,homepage
edci.co.in,EDCI,nasscom,EXISTED_2CORROB,"nasscom:DOMAIN_ONLY - registered 2023-04-27; proves ownership of a name, nothing about software; rdap:2023-04-27",1845,0,0,0,RDAP 2023-04-27 registration is the only pre-2024 artefact | site: 'ISO 9001:2015 certified organization' - own cert | site: 'Cyber Crime Awareness Program' at ,,,,identity_pending,homepage
leewaysoftech.com,Leeway Soft-Tech Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
actualize.co.in,Actualize Consulting Engineers (India) Private Limited,nasscom,EXISTED_2CORROB,nasscom:PROVEN; rdap:2010-02-16,0,0,0,0,pre-2024: proven | site mentions cicd,,,,identity_pending,homepage+careers
gtmvantage.com,GTMVantage Technologies Private Limited,nasscom,SOURCE_STATED_ONLY,nasscom:UNKNOWN,214,0,0,0,pre-2024: unknown,,,,identity_pending,wayback+homepage
jmsadvisory.in,JMS Advisory Services Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
uttaminfotechglobal.com,Uttam Innovative Solutions Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
webart.technology,Webart Technology Private Limited,nasscom,EXISTED_2CORROB,nasscom:DOMAIN_ONLY; rdap:2020-08-18,79366,0,0,0,pre-2024: domain only | site mentions cicd,,,,identity_pending,homepage
agbeindia.com,AgBe Technologies LLP,nasscom,EXISTED_2CORROB,nasscom:PROVEN - Wayback 2023-06 showed outsourcing company site with portfolio; rdap:2014-11-21,30265,0,0,4,"JD: 'Knowledge of version control systems (e.g., Git)' (careers) | JD: 'Contribute to the CI/CD pipeline by automating test execution' | Site: 'ISO 9001 and 270",Ramlal Gupta,Co-Founder,,identity_name_only,homepage
thirisoft.com,ThiriSoft Consultancy Services,nasscom,EXISTED_2CORROB,nasscom:PROVEN; rdap:2021-05-14,0,0,0,0,pre-2024: proven,,,,identity_pending,homepage+careers
intechnologies.net,iN Technologies Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
qualifyde.com,Qualifyde Technologies Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
availity.com,Availity India Private Limited,nasscom,EXISTED_2CORROB,nasscom:EXISTED_NO_SW_WORDING; rdap:2001-03-09,91126,0,0,0,pre-2024: existed no sw wording | site mentions cicd,,,,identity_pending,homepage
barry-callebaut.com,Barry Callebaut Global Business Services India LLP,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
covasant.com,Covasant Technologies Private Limited,nasscom,SOURCE_STATED_ONLY,"nasscom:RED_FLAG_2024_PLUS - covasant.com first registered 2024-04-06, evidence against",28883,0,0,1,"WHOIS: covasant.com first registered 2024-04-06 (red flag) | JD: 'Implement and maintain MLOps workflows (model versioning, CI/CD, monitoring)' | Site: konaAI, ",,,,identity_pending,wayback+homepage
theoptimum.net,Optimum Infosystem Private Limited,nasscom,EXISTED_2CORROB,nasscom:Domain registered 1999-12-11; no dated software artefact; rdap:1999-12-11,45503,1,0,1,"JD: Azure DevOps named among required DevOps tools | Site: 'End to End Testing' is a named practice | Site: Fortune 500, BFSI and manufacturing clients | RDAP: ",Balwant Jain,Founder CEO,,identity_name_only,homepage
byteiqanalytics.com,ByteIQ Analytics Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
ciena.com,Ciena India Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
karmamgmt.com,Karma Management Global Consulting Solutions Private Limited,nasscom,EXISTED_2CORROB,nasscom:PROVEN; rdap:2004-02-28,0,0,0,0,pre-2024: proven,,,,identity_pending,homepage+careers
tvscapital.in,TVS Capital Funds Private Limited,nasscom,SOURCE_STATED_ONLY,nasscom:PROVEN,6380,0,0,0,pre-2024: proven,,,,identity_pending,wayback+homepage
quantascend.com,Quantascend Consulting Global Private Limited,nasscom,EXISTED_2CORROB,nasscom:EXISTED_NO_SW_WORDING; rdap:2016-07-10,5912,0,0,0,pre-2024: existed no sw wording,,,,identity_pending,homepage
russellinvestments.com,RIIV India Private Limited,nasscom,SOURCE_STATED_ONLY,nasscom:UNKNOWN,104301,0,0,0,pre-2024: unknown,,,,identity_pending,wayback+homepage
flamingoinfinite.com,Flamingo BPO Technology Solutions Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
spearsoftech.com,Spearsoft Techno Solutions Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
sanver.com,Sanver India Private Limited,nasscom,SOURCE_STATED_ONLY,nasscom:UNKNOWN,13185,0,0,0,pre-2024: unknown,,,,identity_pending,wayback+homepage
effivity.com,Effivity Technologies Private Limited,nasscom,EXISTED_2CORROB,"nasscom:DOMAIN_ONLY: effivity.com registered 2015-01-18, no activity artefact; rdap:2015-01-18",0,0,0,0,"tier_gold_evidence: 2015 domain only, no dated work artefact | jd: zero pages read, no careers text collected | site_quotes.compliance: ISO standards are the pr",,,,identity_pending,homepage+careers
exogenesis.solutions.com,ExoGenesis Solutions Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
latticesemi.com,Lattice Semiconductor (India) Private Limited,nasscom,EXISTED_2CORROB,nasscom:PROVEN; rdap:1996-02-09,45738,0,0,0,pre-2024: proven,,,,identity_pending,homepage
ubnsoft.com,UBN Software Solutions Private Limited,nasscom,EXISTED_2CORROB,nasscom:DOMAIN_ONLY; rdap:2011-06-23,12607,0,0,0,pre-2024: domain only,,,,identity_pending,homepage
benori.com,Benori KPO Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
appgallop.com,Appgallop Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
counselect.com,Counselect Services Private Limited,nasscom,SOURCE_STATED_ONLY,nasscom:EXISTED_NO_SW_WORDING,32983,0,0,0,pre-2024: existed no sw wording,,,,identity_pending,wayback+homepage
lendingtree.com,LendingTree Research Services LLP,nasscom,SOURCE_STATED_ONLY,nasscom:PROVEN,885917,0,0,0,pre-2024: proven,,,,identity_pending,wayback+homepage
investec.com,Investec Global Services (India) Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
xponential.digital,Xponential Systems Private Limited,nasscom,EXISTED_2CORROB,nasscom:PROVEN; rdap:2022-09-12,0,0,0,0,pre-2024: proven,,,,identity_pending,homepage+careers
adidas.com,Adidas India Marketing Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
datacrew.ai,Nura Analytics Private Limited,nasscom,SOURCE_STATED_ONLY,nasscom:EXISTED_NO_SW_WORDING,4925,0,0,0,pre-2024: existed no sw wording | site mentions cicd,,,,identity_pending,wayback+homepage
krisin.in,Krisin Consulting LLP,nasscom,EXISTED_2CORROB,nasscom:PROVEN; rdap:2016-08-20,0,0,0,0,pre-2024: proven,,,,identity_pending,homepage+careers
saspartners.com,SAS Partners Corporate Advisors Private Limited,nasscom,EXISTED_2CORROB,nasscom:PROVEN; rdap:2008-07-28,0,0,0,0,pre-2024: proven,,,,identity_pending,homepage+careers
bceglobaltech.com,BCE Global Technology Centre Private Limited,nasscom,EXISTED_2CORROB,nasscom:DOMAIN_ONLY; rdap:2023-09-19,9,0,0,0,pre-2024: domain only,,,,identity_pending,homepage
uptitude.co.uk,Uptitude Cloud Private Limited,nasscom,EXISTED_2CORROB,nasscom:DOMAIN_ONLY; rdap:2020-01-30,3896,0,0,0,pre-2024: domain only | site mentions cicd,,,,identity_pending,homepage
proximity.tech,Proximity Labs Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
asquaregroup.ai,A Square Group,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
riobizsols.com,RIO BizSols Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
adani.com,Adani GCC Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
talentzq.io,TQ Network Private Limited,nasscom,SOURCE_STATED_ONLY,nasscom:UNKNOWN — no Wayback snapshot and no RDAP record,4192,0,0,0,"Bundle: no Wayback snapshot, no RDAP record — missing | JD hit: 'Version control on critical fields' is an ATS feature | Site: 'pipeline visibility' means hirin",,,,identity_pending,wayback+homepage
savills.in,Savills Property Services (India) Private Limited,nasscom,SOURCE_STATED_ONLY,nasscom:EXISTED_NO_SW_WORDING,109035,0,0,0,pre-2024: existed no sw wording | site mentions cicd,,,,identity_pending,wayback+homepage
triwavesolutions.com,Triwave Solutions Private Limited,nasscom,SOURCE_STATED_ONLY,nasscom:PROVEN,72021,0,0,0,pre-2024: proven,,,,identity_pending,wayback+homepage
gyansetu.in,Gyansetu Training Centre,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
sumcircle.com,Sumcircle Technologies Private Limited,nasscom,SOURCE_STATED_ONLY,nasscom:EXISTED_NO_SW_WORDING,42125,0,0,0,pre-2024: existed no sw wording | site mentions cicd | site mentions compliance,,,,identity_pending,wayback+homepage
cognitensor.com,CogniTensor Technology Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
inzuscene.com,Inzuscene Technologies Private Limited,nasscom,EXISTED_2CORROB,nasscom:EXISTED_NO_SW_WORDING: 2023-03-14 snapshot exists but advertises no software work (+10); rdap:2020-08-04,0,0,0,0,"Wayback 2023-03: archived, no software wording captured | Site: 'Industrial AI and enterprise software' positioning only | Site: ISO 9001, 27001 and 20000 certi",,,,identity_pending,homepage+careers
talentshineindia.com,Talent Shine India Private Limited,nasscom,EXISTED_2CORROB,nasscom:DOMAIN_ONLY; rdap:2022-07-24,0,0,0,0,pre-2024: domain only,,,,identity_pending,homepage+careers
auisys.com,AUI Systems Private Limited,nasscom,EXISTED_2CORROB,nasscom:EXISTED_NO_SW_WORDING; rdap:2019-02-02,14893,0,0,0,pre-2024: existed no sw wording,,,,identity_pending,homepage
fourcore.io,FourCore Labs Private Limited,nasscom,SOURCE_STATED_ONLY,nasscom:EXISTED_NO_SW_WORDING,0,0,0,0,pre-2024: existed no sw wording | site mentions cicd,,,,identity_pending,wayback+homepage+careers
vrize.com,Vrize India Private Limited,nasscom,EXISTED_2CORROB,"nasscom:DOMAIN_ONLY - domain registered 2014-02-10, no snapshot of software wording; rdap:2014-02-10",33806,0,2,10,"JD tech stack: 'GitLab, Bitbucket' listed under Version Control & CI/CD | JD: 'Participate in code reviews, design discussions, and agile ceremonies' | JD: 'ful",,,,identity_pending,homepage
nordia.in,Nordia Infotech Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
digitalsherpa.ai,DigitalSherpa (Innovation Garage Ventures Private Limited),nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
curatal.com,Progressive Video Private Limited,nasscom,EXISTED_2CORROB,nasscom:DOMAIN_ONLY; rdap:2022-03-18,1,0,0,0,pre-2024: domain only,,,,identity_pending,homepage
deltacapita.com,Del Cap Managed Services India Private Limited,nasscom,EXISTED_2CORROB,nasscom:EXISTED_NO_SW_WORDING; rdap:2009-11-30,639161,0,0,0,pre-2024: existed no sw wording,,,,identity_pending,homepage
narwalinc.com,Narwal Technologies Private Limited,nasscom,EXISTED_2CORROB,nasscom:PROVEN; rdap:2017-01-05,36606,0,0,0,pre-2024: proven | site mentions cicd,,,,identity_pending,homepage
quinji.com,Quinji,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
indorient.in,Indorient Financial Services Limited,nasscom,SOURCE_STATED_ONLY,nasscom:EXISTED_NO_SW_WORDING,0,0,0,0,pre-2024: existed no sw wording,,,,identity_pending,wayback+homepage+careers
mysmartgrc.com,Lissomsoft Technologies LLP,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
karkinos.in,Karkinos Healthcare Private Limited,nasscom,EXISTED_2CORROB,"nasscom:PROVEN per bundle, though the 2023 snapshot quote is patient-education content; rdap:2020-05-18",13428,2,0,4,JD text names 'SSGA's DevOps technology stack' - another firm's listing | Darwinbox board JD: 'Migrate code from TFS to Azure DevOps' | Site: cancer-care networ,,,,identity_pending,homepage
stpi.in,Software Technology Parks Of India,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
mckinsey.com,McKinsey & Company India LLP,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
technopark.org,TECHNOPARK (Electronics Technology Parks - Kerala),nasscom,EXISTED_2CORROB,nasscom:PROVEN; rdap:1997-07-07,1218,0,0,0,pre-2024: proven | site mentions cicd,,,,identity_pending,homepage
webel-india.com,West Bengal Electronics Industry Development Corporation Ltd,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
gvfl.com,GVFL Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
isquareit.ac.in,Hope Foundation and Research Centre,nasscom,SOURCE_STATED_ONLY,nasscom:EXISTED_NO_SW_WORDING,0,0,0,0,pre-2024: existed no sw wording,,,,identity_pending,wayback+homepage+careers
generalatlantic.com,General Atlantic Pvt Ltd,nasscom,EXISTED_2CORROB,nasscom:DOMAIN_ONLY; rdap:1999-11-01,18745,0,0,0,pre-2024: domain only,,,,identity_pending,homepage
infinityitpark.com,Infinity Infotech Parks Ltd,nasscom,SOURCE_STATED_ONLY,nasscom:EXISTED_NO_SW_WORDING,0,0,0,0,pre-2024: existed no sw wording,,,,identity_pending,wayback+homepage+careers
everestgrp.com,Everest Business Advisory India Pvt Ltd,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
hewitt.com,Aon Consulting Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
dnvindia.com,DNV Business Assurance India Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
tpi.net,TPI Advisory Services India Pvt Ltd,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
vfsglobal.com,VFS Global Services Pvt Ltd,nasscom,EXISTED_2CORROB,nasscom:DOMAIN_ONLY; rdap:2005-02-23,504,0,0,0,pre-2024: domain only,,,,identity_pending,homepage
welingkar.org,Welingkar Institute of Management Development & Research,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
mqasglobal.com,Maverick Quality Advisory Services Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
dlf.in,DLF Cyber City Developers Limited,nasscom,SOURCE_STATED_ONLY,nasscom:EXISTED_NO_SW_WORDING,114267,0,0,0,pre-2024: existed no sw wording | site mentions cicd,,,,identity_pending,wayback+homepage
iii.org.tw,Institute for Information Industry (India Branch Office),nasscom,SOURCE_STATED_ONLY,nasscom:UNKNOWN,35147,0,0,0,pre-2024: unknown,,,,identity_pending,wayback+homepage
fadvasia.com,First Advantage Pvt Ltd,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
zinnov.com,Zinnov Management Consulting Pvt Ltd,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
ascendas.com,Capitaland Services (India) Private Limited,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
mahindraworldcity.com,Mahindra World City Jaipur Ltd,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
vel-tech.org,Vel Tech Dr. RR & Dr. SR Technical University,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
iesbpl.ac.in,Infotech Education Society,nasscom,SOURCE_STATED_ONLY,nasscom:UNKNOWN,0,0,0,0,pre-2024: unknown,,,,identity_pending,wayback+homepage+careers
idrbt.ac.in,Institute for Development and Research in Banking Technology (IDRBT),nasscom,EXISTED_2CORROB,nasscom:EXISTED_NO_SW_WORDING; rdap:2004-02-28,39062,0,0,0,pre-2024: existed no sw wording,,,,identity_pending,homepage
ggits.org,Gyan Ganga Institute of Technology & Sciences,nasscom,,,,,,,,,,,identity_pending,wayback+homepage+careers
