rank,name,city,city_tier,website,domain,RELEVANT? (Yes/No/Maybe),does proper software dev?,product or service?,NOTES
2265,Megri Soft Limited,Chandigarh(CH),2,http://www.megrisoft.com,megrisoft.com,,,,
2266,Metacube Software Pvt Ltd,Jaipur,2,http://www.metacube.com,metacube.com,,,,
2267,MetClouds Technologies Private Limited,Ernakulam,2,https://metclouds.com,metclouds.com,,,,
2268,Millowsatya Services Private Limited,Dehradun,2,http://www.millow.io,millow.io,,,,
2269,Mindmill Software Limited,Gautam Buddha Nagar,2,https://www.mindmill.com,mindmill.com,,,,
2270,Mindtrack Technologies Private Limited,Bhubaneswar,2,https://mindtrack.tech/,mindtrack.tech,,,,
2271,MOBAC Technologies Private Limited,Tirupati,2,http://www.mobactech.com,mobactech.com,,,,
2272,MOHS10 Technologies Private Limited,Bhubaneswar,2,https://www.mohs10.io/,mohs10.io,,,,
2273,Mudunuru Limited,Visakhapatnam,2,https://www.mudunuru.com,mudunuru.com,,,,
2274,Multisoft Communications Private Limited,Cuttack,2,http://multisoftodisha.com/,multisoftodisha.com,,,,
2275,Muvi Entertainment Private Limited,Bhubaneswar,2,https://www.muvi.com/,muvi.com,,,,
2276,Muziris Softech Pvt Ltd,Kochi,2,http://www.muziris.in,muziris.in,,,,
2277,My Analysers,Ujjain,2,http://www.myanalysers.com,myanalysers.com,,,,
2278,Mycity1 Info Private Limited,Bhubaneswar,2,http://mycity1.com,mycity1.com,,,,
2279,Naico Information Technology Services Private Limited,Kochi,2,http://www.naicoits.com,naicoits.com,,,,
2280,NAV Fund Services (India) Private Limited,Jaipur,2,http://www.navbackoffice.com,navbackoffice.com,,,,
2281,Naviga Technology Solutions Private Limited,Gautam Buddha Nagar,2,https://www.navigaglobal.com/,navigaglobal.com,,,,
2282,NdimensionZ Solutions Pvt Ltd,Kochi,2,http://ndimensionz.com,ndimensionz.com,,,,
2283,Nerve Cells AI Private Limited,Chandigarh(PB),2,https://www.nervecells.ai/,nervecells.ai,,,,
2284,Nesote Technologies Private Limited,Kochi,2,https://www.nesote.com,nesote.com,,,,
2285,NeST Digital Private Limited,Kochi,2,https://nestdigital.com/,nestdigital.com,,,,
2286,Net Solutions India Private Limited,Chandigarh(CH),2,http://www.nss1.org/,nss1.org,,,,
2287,NetAmbit ValueFirst Services Private Limited,Gautam Buddha Nagar,2,https://netambit.com/,netambit.com,,,,
2288,Netstager Technologies Pvt Ltd,Calicut,2,http://www.netstager.com,netstager.com,,,,
2289,Nettantra Technologies (India) Private Limited,Bhubaneswar,2,https://www.nettantra.com/,nettantra.com,,,,
2290,Netweb Software Pvt Ltd,Vadodara,2,http://www.netweb.biz,netweb.biz,,,,
2291,Network Redux India Private Limited,Ernakulam,2,https://www.networkredux.com/,networkredux.com,,,,
2292,Nexenstial LLP,Hubli-Dharwad,2,https://nexenstial.com/,nexenstial.com,,,,
2293,Nextgen Screening Private Limited,Gautam Buddha Nagar,2,https://www.nextgenscreening.com/,nextgenscreening.com,,,,
2294,NKXGEN Paradigms Private Limited,Visakhapatnam,2,https://nkxgen.com,nkxgen.com,,,,
2295,NNN Performance Private Limited,Bhubaneswar,2,https://3nperformance.com/,3nperformance.com,,,,
2296,Notetech Software,Kochi,2,https://www.notetech.com/,notetech.com,,,,
2297,NuCore Software Solutions Pvt Ltd,Calicut,2,https://www.nucore.in,nucore.in,,,,
2298,Nuvento Systems Private Limited,Kochi,2,http://nuvento.com/,nuvento.com,,,,
2299,Oasys Tech Solutions Private Limited,Bhubaneswar,2,http://oasystspl.com,oasystspl.com,,,,
2300,Octal IT Solution LLP,Jaipur,2,http://www.octalsoftware.com,octalsoftware.com,,,,
2301,Odisha Knowledge Corporation Limited,Bhubaneswar,2,https://okcl.org/,okcl.org,,,,
2302,Open Text Technologies India Pvt Ltd,Belgaum,2,http://www.opentext.com,opentext.com,,,,
2303,Opentrends Technologies Private Limited,Thrissur,2,https://www.opentrends.net/en,opentrends.net,,,,
2304,Orell Software Solutions Private Limited,Cochin,2,https://orell.com/,orell.com,,,,
2305,Orimark Technologies Private Limited,Bhubaneswar,2,http://orimarktechnologies.com/,orimarktechnologies.com,,,,
2306,Outsourcing Technologies,Panchkula,2,http://www.outsourcingtechnologies.com/,outsourcingtechnologies.com,,,,
2307,P I Softek Limited,Gautam Buddha Nagar,2,http://www.pisoftek.com,pisoftek.com,,,,
2308,Panorama Software Solutions Private Limited,Gautam Buddha Nagar,2,https://www.panoramasoftwares.com/,panoramasoftwares.com,,,,
2309,Paradigm IT Private Limited,Kochi,2,http://paradigm.in/,paradigm.in,,,,
2310,Parameter Softwares Private Limited,Bhubaneswar,2,http://pspl.ind.in/,pspl.ind.in,,,,
2311,Pathway Infotech,Chandigarh(CH),2,https://pathwayinfotech.in,pathwayinfotech.in,,,,
2312,PayNways India Private Limited,Gautam Buddha Nagar,2,https://www.paynwaysworldwide.com/,paynwaysworldwide.com,,,,
2313,Paytm Payments Services Limited,Gautam Buddha Nagar,2,https://www.paytmpayments.com/,paytmpayments.com,,,,
2314,Phases Innovations private limited,Ernakulam,2,https://phases.dk/,phases.dk,,,,
2315,PHi Business Solutions Ltd,Chandigarh(CH),2,http://www.phi.co.in,phi.co.in,,,,
2316,PhiTech Labs Private Limited,Kanpur,2,https://phitechlabs.com/,phitechlabs.com,,,,
2317,Phykon Solutions Pvt Ltd,Thiruvananthapuram,2,http://www.phykon.com,phykon.com,,,,
2318,Pinnacle Human Resource Private Limited,Bhubaneswar,2,https://www.pinnacleconsulting.in,pinnacleconsulting.in,,,,
2319,Pipra Solutions Private Limited,Secunderabad,2,https://pipra.solutions,pipra.solutions,,,,
2320,PiZone Infotech Solution Private Limited,Jaipur,2,https://www.pizoneinfotech.com,pizoneinfotech.com,,,,
2321,Planet Web Solutions Pvt Ltd,Jaipur,2,http://www.planetwebsolution.com,planetwebsolution.com,,,,
2322,Polosoft Technologies Private Limited,Bhubaneswar,2,https://www.polosoftech.com/,polosoftech.com,,,,
2323,Pratham Software Pvt Ltd,Jaipur,2,http://www.thepsi.com,thepsi.com,,,,
2324,Predusk Technology Private Limited,Jaipur,2,http://www.processvenue.com/,processvenue.com,,,,
2325,Press Ganey Associates India Private Limited,Thiruvananthapuram,2,http://www.binaryfountain.com,binaryfountain.com,,,,
2326,Previu Health Private Limited,Kochi,2,https://www.previu.health,previu.health,,,,
2327,Process Drive India Private Limited,Vellore,2,http://www.processdrive.com,processdrive.com,,,,
2328,Professional Softec Private Limited,Jaipur,2,http://www.computaxonline.com,computaxonline.com,,,,
2329,Promact Infotech Private Limited,Vadodara,2,https://promactinfo.com/,promactinfo.com,,,,
2330,PromptTech Global Private Limited,Trivandrum,2,https://prompttechsolutions.com/,prompttechsolutions.com,,,,
2331,Provana India Private Limited,Gautam Buddha Nagar,2,http://www.provanallc.com,provanallc.com,,,,
2332,Provis Technologies Private Limited,Jaipur,2,https://provistechnologies.com,provistechnologies.com,,,,
2333,Prowess Enterprise (India) Private Limited,Visakhapatnam,2,http://prowessenterprise.com/,prowessenterprise.com,,,,
2334,PSNA College of Engineering and Technology,Dindigul,2,http://www.psnacet.edu.in,psnacet.edu.in,,,,
2335,PTC Circle IT Services Private Limited,Rohtak,2,https://www.ptccircle.com,ptccircle.com,,,,
2336,Qagenic Technologies Private Limited,Chandigarh(PB),2,https://qagenic.com,qagenic.com,,,,
2337,Qalibre Software Solutions Private Limited,Cuttack,2,https://www.qalibre.in/,qalibre.in,,,,
2338,QR Solutions (India) Private Limited,Trichy,2,http://www.qrsolutions.in,qrsolutions.in,,,,
2339,Qualitech Solutions And Services Private Limited,Jodhpur,2,https://qualitechsolution.com,qualitechsolution.com,,,,
2340,Quarks Technosoft Private Limited,Gautam Buddha Nagar,2,https://www.qtsolv.com/,qtsolv.com,,,,
2341,QuasarCyberTech Private Limited,Nashik,2,https://quasarcybertech.com,quasarcybertech.com,,,,
2342,Qubiqon Consulting India Private Limited,Cochin,2,https://www.qubiqon.io/,qubiqon.io,,,,
2343,Quocent Private Limited,Bhubaneswar,2,https://quocent.com/,quocent.com,,,,
2344,R Systems International Ltd,Gautam Buddha Nagar,2,http://www.rsystems.com,rsystems.com,,,,
2345,Rajeev Gandhi Computer Saksharta Mission (RGCSM),Kota,2,http://www.rgcsm.co.in,rgcsm.co.in,,,,
2346,Ranosys Technologies Private Limited,Bikaner,2,https://www.ranosys.com/,ranosys.com,,,,
2347,RCG Global Services (India) Private Limited,Kochi,2,http://www.titechglobal.com,titechglobal.com,,,,
2348,Reason Analytics Softech Private Limited,Howrah,2,https://www.reason360.in/,reason360.in,,,,
2349,Refcheck Xperts LLP,Gautam Buddha Nagar,2,http://www.refcheckxperts.com,refcheckxperts.com,,,,
2350,Refguru Information Services Private Limited,Dehradun,2,https://www.refguru.org,refguru.org,,,,
2351,Reyank Technology (OPC) Private Limited,Thane,2,https://reyank.com,reyank.com,,,,
2352,Rigel Networks Pvt Ltd,Vadodara,2,http://www.rigelnetworks.com,rigelnetworks.com,,,,
2353,Rishabh Software Pvt Ltd,Vadodara,2,http://www.rishabhsoft.com,rishabhsoft.com,,,,
2354,RM Education Solutions India Pvt Ltd,Trivandrum,2,https://www.rmindia.co.in,rmindia.co.in,,,,
2355,RMSI Pvt Ltd,Gautam Buddha Nagar,2,http://www.rmsi.com,rmsi.com,,,,
2356,Rootbix Infotech Private Limited,Ghaziabad,2,https://gtracademy.org/,gtracademy.org,,,,
2357,Rovan Software Solutions Private Limited,Sivakasi,2,http://www.rovan.in,rovan.in,,,,
2358,Rudrabhishek Infosystem Private Limited,Gautam Buddha Nagar,2,http://www.replinfosys.com,replinfosys.com,,,,
2359,RUGR SIL Private Limited,Thane,2,http://www.sil.co.in,sil.co.in,,,,
2360,Safe Software and Integrated Solutions Private Limited,Palakkad,2,http://www.safenetin.net,safenetin.net,,,,
2361,SAG Infotech Pvt Ltd,Jaipur,2,http://saginfotech.com,saginfotech.com,,,,
2362,Sankalp Technology Services,Vadodara,2,https://sankalptechnology.com/,sankalptechnology.com,,,,
2363,Sankey business solutions Private Limited,Thane,2,https://sankeysolutions.com/,sankeysolutions.com,,,,
2364,Sarada Systems Private Limited,Bhubaneswar,2,https://www.saradasystems.co.in,saradasystems.co.in,,,,
2365,Sathya Technosoft India Private Limited,Tuticorin,2,https://www.sathyainfo.com,sathyainfo.com,,,,
2366,Satyam Venture Engineering Services Pvt Ltd,Secunderabad,2,http://www.satyamventure.com,satyamventure.com,,,,
2367,SBL Knowledge Services Private Limited,Kollam,2,http://www.sblcorp.com,sblcorp.com,,,,
2368,Scaleios Private Limited,Kochi,2,https://www.scaleios.com,scaleios.com,,,,
2369,Seaquid Technology India Private Limited,Kolhapur,2,http://www.seaquid.com,seaquid.com,,,,
2370,Secuodsoft Technologies Private Limited,Bhubaneswar,2,https://www.secuodsoft.com,secuodsoft.com,,,,
2371,Secure Source Surveillance Pvt Ltd,Secunderabad,2,https://sssplt.com/aboutus.html,sssplt.com,,,,
2372,Sensorvision IOT Solutions Private Limited,Kozhikode,2,https://wemakeiot.com/sensorvision/,wemakeiot.com,,,,
2373,Settlezy ADR Institute Private Limited,Gautam Buddha Nagar,2,https://settlezy.com,settlezy.com,,,,
2374,SGC IT Solutions Private Limited,Kakinada,2,https://www.sgcsol.com/,sgcsol.com,,,,
2375,Shalom Info Tech Pvt Ltd,Trichy,2,http://www.shalominfotech.com,shalominfotech.com,,,,
2376,Shard Center for Innovation Private Limited,Gautam Buddha Nagar,2,https://scilindia.org/,scilindia.org,,,,
2377,Shass Information & Quality Engineering Services,Guwahati,2,https://siqes.com,siqes.com,,,,
2378,Shilabs Private Limited,Bhubaneswar,2,https://www.shilabs.digita,shilabs.digita,,,,
2379,Siddha Development Research and Consultancy Private Limited,Bhubaneswar,2,http://www.sdrc.co.in,sdrc.co.in,,,,
2380,Sigma Analytics and Computing Private Limited,Bhubaneswar,2,http://www.sigmancomp.com,sigmancomp.com,,,,
2381,Silicon Techlab Private Limited,Bhubaneswar,2,https://www.silicontechlab.com/,silicontechlab.com,,,,
2382,SimCorp India LLP,Gautam Buddha Nagar,2,https://www.simcorp.com/,simcorp.com,,,,
2383,Sinergia Media Labs Private Limited,Ernakulam,2,https://www.simelabs.com/,simelabs.com,,,,
2384,Sing Sys Software Services Private Limited,Lucknow,2,https://www.singsys.com,singsys.com,,,,
2385,Sinnonteq IT Consulting LLP,Kozhikode,2,https://sinnonteq.com/,sinnonteq.com,,,,
2386,SixOFour Solutions Private Limited,Madurai,2,https://www.sixofour.in,sixofour.in,,,,
2387,SKP Title Search Private Limited,Erode,2,https://www.skpts.com,skpts.com,,,,
2388,Skynats Technologies,Ernakulam,2,https://www.skynats.com,skynats.com,,,,
2389,SLR Infotech Pvt Ltd,Chandigarh(CH),2,http://www.slrinfotech.org,slrinfotech.org,,,,
2390,SNVA Veranda Limited,Gautam Buddha Nagar,2,https://www.snvaveranda.com/,snvaveranda.com,,,,
2391,Sociorac Online Private Limited,Vadodara,2,http://www.SocioRAC.com,sociorac.com,,,,
2392,Softnet Technoware Private Limited,Bhubaneswar,2,http://www.softnet.co.in/,softnet.co.in,,,,
2393,Softnotions Technologies Pvt Ltd,Thiruvananthapuram,2,http://www.softnotions.com,softnotions.com,,,,
2394,Sopra Banking Software Solutions India Private Limited,Gautam Buddha Nagar,2,https://sbs-software.com/,sbs-software.com,,,,
2395,Sourcemash Technologies Private Limited,Punjab,2,https://sourcemash.com/,sourcemash.com,,,,
2396,Spatial Planning & Analysis Research Centre Private Limited,Bhubaneswar,2,https://www.sparcindia.com/,sparcindia.com,,,,
2397,Spawoz Technologies Private Limited,Kochi,2,https://www.spawoz.com,spawoz.com,,,,
2398,SpectraaScreen Global Private Limited,Thane,2,https://www.spectraascreen.com,spectraascreen.com,,,,
2399,Spherical-Lab Innovation Private Limited,Rourkela,2,https://sphericallab.com/,sphericallab.com,,,,
2400,SPI Technologies India Pvt Ltd,Pondicherry,2,http://www.spitech.com,spitech.com,,,,
2401,Sree Tammina Software Solutions Private Limited,Visakhapatnam,2,http://www.techtammina.com,techtammina.com,,,,
2402,Srishti Innovative Educational Services Private Limited,Thiruvananthapuram,2,https://srishtis.com,srishtis.com,,,,
2403,SS Consulting,Kochi,2,http://www.ssconsult.in,ssconsult.in,,,,
2404,SSM SecAI Technology and R&D Services Private Limited,Gautam Buddha Nagar,2,https://www.secai.in/,secai.in,,,,
2405,Startbit IT Solutions Private Limited,Jaipur,2,https://startbitsolutions.com,startbitsolutions.com,,,,
2406,Stellar Data Solutions Private Limited,Chandigarh(CH),2,https://www.stellarshell.com,stellarshell.com,,,,
2407,StratLytics Consulting Private Limited,Bhubaneswar,2,http://www.StratLytics.com,stratlytics.com,,,,
2408,Sumanas Technologies Private Limited,Madurai,2,https://www.sumanastech.com/,sumanastech.com,,,,
2409,Sunil Khullar InfoTech Management Services Private Limited,Chandigarh(PB),2,https://www.outsourcedbookeeping.com/,outsourcedbookeeping.com,,,,
2410,SunTec Business Solutions Pvt Ltd,Thiruvananthapuram,2,http://www.suntecgroup.com,suntecgroup.com,,,,
2411,SureSoft Systems Pvt Ltd,Pondicherry,2,http://www.ssofts.com,ssofts.com,,,,
2412,Surya International Enterprise Private Limited,Bhubaneswar,2,https://groupsurya.co.in/,groupsurya.co.in,,,,
2413,Sustainable Outreach and Universal Leadership Limited,Bhubaneswar,2,http://www.soulunileaders.com/,soulunileaders.com,,,,
2414,Suyog Computech Pvt Ltd,Bhubaneswar,2,http://www.suyogindia.com,suyogindia.com,,,,
2415,Swappl Intellect Sol Private Limited,Bhubaneswar,2,https://saintellectsolutions.com,saintellectsolutions.com,,,,
2416,SWASH Consulting Private Limited,Bhubaneswar,2,http://www.swashconsulting.co/,swashconsulting.co,,,,
2417,Synergy Group Institution (Under Shivani Educational and Charitable Trust),Bhubaneswar,2,https://www.synergyinstitute.net/#,synergyinstitute.net,,,,
2418,Taction Software Private Limited,Gautam Buddha Nagar,2,http://www.tactionsoftware.com,tactionsoftware.com,,,,
2419,Talent Shine India Private Limited,Visakhapatnam,2,http://talentshineindia.com,talentshineindia.com,,,,
2420,TalentOnLease Private Limited,Gautam Buddha Nagar,2,https://talentonlease.com/,talentonlease.com,,,,
2421,Tatwa Technologies Limited,Bhubaneswar,2,https://www.tatwa.com/,tatwa.com,,,,
2422,Team Tranquil Software Solutions Pvt Ltd,Vadodara,2,http://www.teamtranquil.com,teamtranquil.com,,,,
2423,Tech Aviators (OPC) Private Limited,Jind,2,https://techaviators.in/,techaviators.in,,,,
2424,TechBrein Solutions Private Limited,Kozhikode,2,https://techbrein.com/,techbrein.com,,,,
2425,Techhalo Media and Operations Services LLP,Faridabad,2,https://www.neeev.ai/,neeev.ai,,,,
2426,Techies India Inc.,Ludhiana,2,http://www.techiesindiainc.com,techiesindiainc.com,,,,
2427,Technicious Technology Services Private Limited,Kolhapur,2,https://technicious.in,technicious.in,,,,
2428,Techno Developers Group,Siliguri,2,https://www.technodg.com,technodg.com,,,,
2429,Technology Mindz (A Unit of Prachit Technology Services Private Limited),Jaipur,2,https://www.technologymindz.com,technologymindz.com,,,,
2430,TECHNOPARK (Electronics Technology Parks - Kerala),Thiruvananthapuram,2,http://www.technopark.org,technopark.org,,,,
2431,Technopark Technology Business Incubator,Thiruvananthapuram,2,http://www.technoparktbi.org,technoparktbi.org,,,,
2432,Technovalley Software India Private Limited,Kochi,2,http://www.technovalley-aks.com,technovalley-aks.com,,,,
2433,TechSheel Private Limited,Bhubaneswar,2,https://www.techsheel.com/,techsheel.com,,,,
2434,Tectura Infotech Private Limited,Gautam Buddha Nagar,2,https://tectura.com/india/,tectura.com,,,,
2435,Tekki Web Solutions Private Limited,Ludhiana,2,https://www.tekkiwebsolutions.com,tekkiwebsolutions.com,,,,
2436,Testhouse India Pvt Ltd,Thiruvananthapuram,2,http://www.testhouse.net,testhouse.net,,,,
2437,TestingXperts Private Limited,Chandigarh(CH),2,http://www.testingxperts.com,testingxperts.com,,,,
2438,Texelq Engineering India Pvt Ltd,Sriperumbudur,2,http://www.texelq.com,texelq.com,,,,
2439,Theta Dynamics Private Limited,Belgaum,2,https://www.thetadynamics.in,thetadynamics.in,,,,
2440,Think Straight Advisory LLP,Gautam Buddha Nagar,2,https://think-straight.com,think-straight.com,,,,
2441,ThoughtSpheres Technologies Private Limited,Bhubaneswar,2,https://www.thoughtspheres.com/,thoughtspheres.com,,,,
2442,Threatsys Technologies Private Limited,Bhubaneswar,2,http://www.threatsys.in,threatsys.in,,,,
2443,Tilicho Labs LLP,Visakhapatnam,2,https://tilicho.in/,tilicho.in,,,,
2444,Titanium Tekzi Business Solutions,Salem,2,https://titaniumtekzi.com/,titaniumtekzi.com,,,,
2445,Togopool Private Limited,Sonipat,2,https://www.togopool.com/,togopool.com,,,,
2446,TQ Network Private Limited,Kochi,2,https://www.talentzq.io,talentzq.io,,,,
2447,Transtrack Aeroservices Private Limited,Bhubaneswar,2,https://transtrack.co.in/,transtrack.co.in,,,,
2448,Travanleo Info Solutions India Private Limited,Thiruvananthapuram,2,http://www.travanleo.com,travanleo.com,,,,
2449,Triotech Bizserve Private Limited,Bhopal,2,https://triotech.in/,triotech.in,,,,
