distress,engage_score,ops_fit,company,campaign_email,campaign_email_type,domain,employees,founded,age_years,city,state,sector,business_model,stage,website_status,revenue_usd,net_profit_usd,funding_usd,key_people,key_people_emails,company_emails,company_phones,key_people_profiles,linkedin,website,tracxn_url
22.0,80,50.7,Butterfly Learnings,sonam@butterflylearnings.com,person (Tracxn),butterflylearnings.com,283,2021,5,Thane,Maharashtra,Healthcare,Rehabilitation and Long-Term Care > Rehabilitation Centers > Mental and Behavioral Therapy,Series A,200,1827909,,5844800,"Sonam Kothari; Co-Founder & CEO; sonam@butterflylearnings.com; Ex-B J Wadia Hospital for Children. NIMHANS MD 2015
 Abhishek Sen; Co-Founder; abhishek@butterflylearnings.com; Ex-Co-Founder Biosense Technologies. IIT Bombay MTech 2013","sonam@butterflylearnings.com,
 abhishek@butterflylearnings.com",contact@butterflylearnings.com,-8655865965,"https://linkedin.com/in/sonam-kothari-b65049231,
 https://linkedin.com/in/abhishek-sen-b48b547",https://linkedin.com/company/butterfly-learnings,https://www.butterflylearnings.com/,https://platform.tracxn.com/companies/OlOX7omkmtKATAhCpdv93k9Y4ZV8luTKjT8NXCx6IEY/butterflylearnings.com
22.0,80,33.0,Sekkei Bio,monalisa.chatterji@sekkeibio.com,person (Tracxn),sekkeibio.com,180,2017,9,Chennai,Tamil Nadu,Life Sciences,"Oncology > Drugs > Diversified,
 Diabetes > Drugs,
 Infectious Diseases > Drugs > Viral > Diversified",Series A,200,892797,,2034369,"Monalisa Chatterji; Co-Founder; monalisa.chatterji@sekkeibio.com; Ex-Bill & Melinda Gates Foundation, Kinexum Services, Biocon Research, Biocon. Delhi University BSc, Indian Institute of Science (IISc) MSc, PhD",monalisa.chatterji@sekkeibio.com,contact@sekkeibio.com,,https://linkedin.com/in/monalisa-chatterji-2017,https://linkedin.com/company/sekkei-bio-private-limited,https://sekkeibio.com,https://platform.tracxn.com/companies/gGXBMM75zH12b-B_uDKGi3S6-j5_i4-6Yh5HGF4jkQs/sekkeibio.com
22.0,70,51.4,Abcoffee,abhijeet@abcoffee.in,person (Tracxn),abcoffee.in,318,2022,4,Mumbai,Maharashtra,Food and Agriculture,Food Service Chains > Restaurants > Limited Service > Coffee > Tech Enabled,Series A,200,2374848,,5700000,"Abhijeet Anand; Founder & CEO; abhijeet@abcoffee.in; Founder & CEO-Abcoffee | Ex-Schlumberger | Indian Institute of Technology (Indian School of Mines), Dhanbad BTech 2013,Rome Business School 2020",abhijeet@abcoffee.in,customersupport@abcoffee.in,,https://linkedin.com/in/theabhijeetanand,https://linkedin.com/company/abcoffee-india,https://www.abcoffee.in/,https://platform.tracxn.com/companies/UFzglhlU59w5ahivtAvB4vL-OFEZ4NKIk9edppDTyH4/abcoffee.in
22.0,60,44.3,Growero Technologies,suresh.vemula@growerotechnologies.com,person (Tracxn),growerotechnologies.com,189,2020,6,Hyderabad,Telangana,Food and Agriculture,Services for Crop Farming > Diversified,Seed,200,4779544,,815918,"Jaganath Paravastu; Managing Director
 Suresh Vemula; Managing Director; suresh.vemula@growerotechnologies.com",suresh.vemula@growerotechnologies.com,info@growerotechnologies.com,-7569458606,,,https://growerotechnologies.com,https://platform.tracxn.com/companies/vbmnVCleAlIaO54KqcPAq_OVLLOwWu8Mz3eZkfvYXus/growerotechnologies.com
22.0,50,61.4,CloudPhysian,dileep.raman@cloudphysician.ai,person (Tracxn),cloudphysician.ai,291,2017,9,Bengaluru,Karnataka,HealthTech,Healthcare IT > Value Based Care > Remote Monitoring > Platforms > ICU Bed,Series A,200,3465366,,14500000,"Dileep Raman; Co-founder and Chief of Healthcare; Co-founder and Chief of Healthcare-Cloudphysician
 Dileep Raman; Co-Founder; dileep.raman@cloudphysician.ai; Co-Founder-Cloudphysician | Ex-Cleveland Clinic | Medical College Thrissur MBBS
 Dhruv Joshi; Co-Founder & CEO; dhruv.joshi@cloudphysician.ai; Co-Founder & CEO-Cloudphysician | Ex-Cleveland Clinic, MedStar Health | St. John’s Medical College Bengaluru MBBS 2007
 Shravan Kashyap; Product Owner; Product Owner-Cloudphysician","dileep.raman@cloudphysician.ai,
 dhruv.joshi@cloudphysician.ai",info@cloudphysician.ai,,,https://linkedin.com/company/cloudphysician,https://cloudphysician.ai,https://platform.tracxn.com/companies/-WVs3V74VsmYsdxEXUjcs4qmfvO3NqU5JlS_H-epVRg/cloudphysician.ai
22.0,50,56.6,Subko Coffee,wheresmystuff@subko.coffee,company generic,subko.coffee,320,2020,6,Mumbai,Maharashtra,Food and Agriculture,Food & Beverage Products > Beverages > Coffees & Teas > Coffees,Series B,200,4273080,,13601503,"Rahul gurram Reddy; Founder; Subko Specialty Coffee Roasters, ex-Kroll, ex-Asian Development Bank, King's College London, 2017",,wheresmystuff@subko.coffee,-8591745600,https://linkedin.com/in/rahulgreddy,https://linkedin.com/company/subkocoffee,https://www.subko.coffee/,https://platform.tracxn.com/companies/CF9ant0LmbhSm5x4uUJvAXnRPSHVJfCERMvB3ECsoqE/subko.coffee
22.0,40,48.3,FLY91,info@fly91.in,company generic,fly91.in,221,2022,4,Panaji,Goa,Travel and Hospitality,,Series A,200,16229739,,9332810,"Manoj Chacko; CEO & MD; Ex-WNS Global Services, CEO SOTC Travel, Kuoni, Smartripp Aviation Solutions and Travel Services. Government Enginering College, Goa BE 1990, Goa University 1993",,info@fly91.in,,https://www.linkedin.com/in/manoj-chacko-56a14043,https://linkedin.com/company/fly91-in,https://fly91.in,https://platform.tracxn.com/companies/BhDI3Rz-7SOxggzpBaJcCbmqwAYCka_WZArvDL5Ln60/fly91.in
22.0,30,46.3,Tapasya,,,tapasyaedu.com,183,2019,7,,,Education,Higher Education Institutions > Management > Private,Series B,200,5151719,,14470920,"Sreedhar Muppala; Founder & Managing Director; The Institute of Chartered Accountants, ex-Deloitte. Badruka College Commerce Arts BCom 1999, The Institute of Chartered Accountants of India CA 2003",,,,https://linkedin.com/in/casreedharmuppala,https://linkedin.com/company/tapasyaedu,http://www.tapasyaedu.com/,https://platform.tracxn.com/companies/5qd8t7vXuQrxMWt7DFkRuHM2hyB2q-itXrYYoLSayj4/tapasyaedu.com
30.0,90,67.8,NimbusPost,yash@nimbuspost.com,person (Tracxn),nimbuspost.com,349,2019,7,Gurugram,Haryana,Retail,"Logistics Tech > Ecommerce Logistics > Fulfillment Enablers,
 E-Commerce Enablers > Operations Management > Logistics Ma",Seed,200,21402263,,1513600,"Rajeev Pratap; Co-Founder; Nimbus Post, ex-Shiprocket, ex-Nokia
 Yash Jain; Founder & CEO; yash@nimbuspost.com; Ex -Digital Vidya, Founder Nationkart.",yash@nimbuspost.com,hello@nimbuspost.com,-7290030010,"https://linkedin.com/in/rajeev-pratap-b6531363,
 https://linkedin.com/in/yash-j-7130b278",https://linkedin.com/company/nimbus-post,https://nimbuspost.com,https://platform.tracxn.com/companies/495PB5sfq-9-L01fSd-K0gxftwpQBOFAiqZpvv-k-FU/nimbuspost.com
30.0,90,60.2,Motovolt,tushar@motovolt.co,person (Tracxn),motovolt.co,331,2019,7,Kolkata,West Bengal,Energy Tech,Electric Vehicles > Automaker > Two Wheelers > Scooters,Seed,200,3811440,,1920490,Tushar Choudhary; Founder & CEO; tushar@motovolt.co; Ex-Himadri Speciality Chemical.,tushar@motovolt.co,hello@motovolt.co,-7949107016,https://linkedin.com/in/tushar-choudhary-36645b52,https://linkedin.com/company/motovolt-mobility,https://motovolt.co,https://platform.tracxn.com/companies/nfyFdqHkPljHv3CKTAT4CxyKPznQ5g6uTwq3rSy3QyA/motovolt.co
30.0,90,56.0,Vidyakul,tarun@vidyakul.com,person (Tracxn),vidyakul.com,233,2017,9,Gurugram,Haryana,EdTech,"K-12 EdTech > B2C Learning Solutions > School Curriculum > Multi Subject > Horizontal,
 Test Preparation Tech > Digital ",Seed,200,2116793,,2758103,"Raman Kumar; Co-Founder & Cto; Vidyakul, ex-Klumpster Technologies, Giani Zail Singh College of Engg. & Technology, Bhatinda, 2014
 Tarun Saini; Co-Founder & CEO; tarun@vidyakul.com; Ex-Qualifications Hub, Telstra. Monash University 2014",tarun@vidyakul.com,info@vidyakul.com,-9818434593,"https://linkedin.com/in/raman-kumar-b804b9141,
 https://linkedin.com/in/tarun-saini-1473bb54",https://linkedin.com/company/vidyakul,https://vidyakul.com,https://platform.tracxn.com/companies/bI1U5mIqAnfUYoSXTXZQylzbiaQSGEtyDo1kCECmmSY/vidyakul.com
30.0,90,55.4,Agrim Housing Finance,devesh@agrimhfc.com,person (Tracxn),agrimhfc.com,254,2018,8,Mumbai,Maharashtra,FinTech,Alternative Lending > Online Lenders > Mortgages > Residential > Marketplace,Series A,200,5455835,,4900000,"Devesh Sharma; Co-Founder; devesh@agrimhfc.com; Co-Founder Epsilon Global Consulting, ex-Barclays, DCB, IDBI Bank, Credit Lyonnais, KIB. The Institute of Chartered Accountants of India
 Malcolm Athaide; Co-Founder and CEO; Agrim Housing Finance, ex-Yes Bank, ex-Standard Chartered Bank, XLRI Jamshedpur, 2014",devesh@agrimhfc.com,contact@agrimhfc.com,-9071983243,"https://linkedin.com/in/devesh-sharma-8007a098,
 https://linkedin.com/in/malcolmathaidephd",https://linkedin.com/company/agrim-housing-finance,https://agrimhfc.com,https://platform.tracxn.com/companies/BBGh7FA-u48yRe1O5ZERry-2My6FNcpjhavNp1nci14/agrimhfc.com
30.0,90,42.0,HappyCredit,jitendra@happycredit.in,person (Tracxn),happycredit.in,201,2019,7,Bengaluru,Karnataka,Retail,Coupons and Deals > Rewards & Cashback > Multi-Channel,Seed,200,16268,,708367,"Jitendra Kumar; Co-Founder & CEO; jitendra@happycredit.in; Ex-Co-Founder Simplilearn & ReachWide, Rolta India. IIT Kanpur BTech 1999",jitendra@happycredit.in,info@happycredit.in,-9513426213,https://linkedin.com/in/jitendrakumar,https://linkedin.com/company/happycredit/about,https://happycredit.in,https://platform.tracxn.com/companies/JjL9gpLwWaEGbbG9Yy19rGBbf_irKunhaEZinnYOWnc/happycredit.in
30.0,80,66.1,Ulipsu,sumanth@ulipsu.com,person (Tracxn),ulipsu.com,341,2017,9,Bengaluru,Karnataka,EdTech,K-12 EdTech > B2B2C Learning Solutions > School Curriculum > Multi Subject > Online Courses,Seed,200,1108667,,5794997,"Sumanth Prabhu; Co-Founder & CEO; sumanth@ulipsu.com; Co-Founder & CEO Kidvento, Founder Vesto Education Solutions. JNNCE BE 2013
 Nikhil Bhaskar; Co-Founder; nikhil@ulipsu.com; Co-Founder Kidvento, Vesto Education Solutions. JNNCE BE 2013","sumanth@ulipsu.com,
 nikhil@ulipsu.com",support@ulipsu.com,-8884149797,"linkedin.com/in/sumanthprabhumg/?originalSubdomain=in,
 linkedin.com/in/sumanthprabhumg/?originalSubdomain=in,
 https://linkedin.com/in/nikhil-bhaskar-706b4b67",https://linkedin.com/showcase/ulipsulearningapp/about,https://ulipsu.com,https://platform.tracxn.com/companies/GFSXHH0X6hm9BzTfoyj0zDAYAQPo35Wo9en0GLYaARs/ulipsu.com
30.0,80,60.3,Newton School,nchandra@newtonschool.co,person (Tracxn),newtonschool.co,306,2018,8,Bengaluru,Karnataka,EdTech,Continued Learning > Professional > Online Learning > IT Education > Diversified > Online Tutoring,Series B,200,5156613,,31075038,"Nishant Chandra; Co-Founder & CEO; nchandra@newtonschool.co; Ex-Co-Founder & CEO Bolo, Unacademy, Founder Bookshelf. IIT Roorkee BTech 2014
 Siddharth Maheshwari; Co-Founder; siddharth.maheshwari@newtonschool.co; Ex-Founder Bolo, Flicksup, IndianDevs. IIT Roorkee BTech 2014","nchandra@newtonschool.co,
 siddharth.maheshwari@newtonschool.co",contact@newtonschool.co,-6364462280,"https://linkedin.com/in/nishant-chandra-1b459446,
 linkedin.com/in/nishant-chandra-1b459446/,
 linkedin.com/in/nishant-chandra-1b459446/,
 https://linkedin.com/in/maheshwarisiddharth",https://linkedin.com/company/newtonschool/about,https://www.newtonschool.co/,https://platform.tracxn.com/companies/AGUReMVtlCSQI6Hk3-4A7rchI872X-_FUQr-JNvuYa4/newtonschool.co
30.0,80,58.4,D-NOME,sujoydeb@dnome.in,person (Tracxn),dnome.in,430,2021,5,Hyderabad,Telangana,Life Sciences,"Genomics > Enabling Technologies > Kits and Reagents > Basic Molecular Biology,
 Life Sciences Platforms and Tools > Res",Seed,200,254635,,1557487,"Sujoy Deb; Co-Founder & CTO; sujoydeb@dnome.in; Bose Institute PhD 2014
 Divya Sriram; Co-Founder; divyasriram@dnome.in; Vellore Institute of Technology MSc 2013","sujoydeb@dnome.in,
 divyasriram@dnome.in",info@dnome.in,,"https://linkedin.com/in/sujoy-d-19736471,
 https://linkedin.com/in/divyasriram10",https://linkedin.com/company/dnome-pvt-ltd,https://www.dnome.in/,https://platform.tracxn.com/companies/sX6UODR9BHu1P9BB5K7UEcPpGtiqyzkDgC06lbvG620/dnome.in
30.0,80,56.5,Simpliwork,kwalia@simpliwork.com,person (Tracxn),simpliwork.com,201,2018,8,Bengaluru,Karnataka,Real Estate and Construction,,Series A,200,79332319,,2531610,"Kunal Walia; Founder & CEO; kwalia@simpliwork.com; Ex-Founder Artemis Technologies, IndiaCo. Virginia Tech BS 2001",kwalia@simpliwork.com,,-8951916160,https://linkedin.com/in/kunalwalia,https://linkedin.com/company/simpliwork-offices,https://simpliwork.com,https://platform.tracxn.com/companies/jU2xm_KckYnwDSecB9s05HklaIsMrSvYMWCmckVCN_o/simpliwork.com
30.0,80,50.0,Sukoon,vidit@sukoonhealth.com,person (Tracxn),sukoonhealth.com,196,2018,8,Gurugram,Haryana,Healthcare,Hospital Chains > Single Specialty Hospital Chains > Mental Health,Series B,200,3504176,,15000000,"Vidit Bahri; Co-Founder; vidit@sukoonhealth.com; Ex-Sqrrl Fintech, Grounded LA, KallDoc, Founder Be Yourself. University of California, Riverside BA 2016
 Kanishk Gupta; Co-Founder & Head of Operations; kanishk@sukoonhealth.com; Ex-GirnarSoft, Lenskart.com, Sunible. University of Illinois Urbana-Champaign BSc 2014","vidit@sukoonhealth.com,
 kanishk@sukoonhealth.com",info@sukoonhealth.com,-8448169950,"https://linkedin.com/in/vidit-bahri-887b68b8,
 https://linkedin.com/in/gupta-kanishk",https://linkedin.com/company/sukoon-health,https://sukoonhealth.com,https://platform.tracxn.com/companies/x0G0pLNULUFplR0kRP5IFh9njDsd-16mBsHWjfMbuJ0/sukoonhealth.com
30.0,80,42.6,Novatr,vipanchi@novatr.com,person (Tracxn),novatr.com,197,2021,5,Gurugram,Haryana,EdTech,Continued Learning > Professional > Online Learning > Architecture > Online Courses,Seed,200,5547306,,1325000,"Chaithanya Murali; Co-Founder; Co-Founder-Novatr | School of Planning and Architecture BArch 2018
 Mehul Kumar; ex-Co-Founder & CTO; Ex-Cure.Fit. Indian Institute of Technology, Madras BTech 2019
 Vipanchi Handa; Co-Founder & CPO; vipanchi@novatr.com; Ex-Co-Founder Obbie, INCUBIS CONSULTANTS. School of Planning and Architecture, New Delhi BArch 2018
 Harkunwar Singh; Co-Founder & CEO; harkunwar@novatr.com; Ex-Oneistox. School of Planning and Architecture, New Delhi BArch 2018","vipanchi@novatr.com,
 harkunwar@novatr.com",support@novatr.com,,"https://www.linkedin.com/in/harkunwarnov/?originalSubdomain=in,
 https://linkedin.com/in/mek97,
 https://linkedin.com/in/vipanchi-handa,
 https://linkedin.com/in/harkunwar-oneistox",https://linkedin.com/company/novatr/about,https://www.novatr.com/,https://platform.tracxn.com/companies/01u39z1bv-isRF8YyTi2LpDTvG1SIxkDxaKHJ47wPdE/novatr.com
30.0,70,78.7,Isthara,kumar@isthara.com,person (Tracxn),isthara.com,475,2017,9,Hyderabad,Telangana,Food and Agriculture Tech,"Food Tech > Shared Kitchen > Managed,
 Commercial Real Estate Tech > Shared Kitchen > Managed",Series C,200,8220107,,21158374,"Vijayan Krishna Kumar; Co-Founder & CEO; kumar@isthara.com; Ex-Radisson Hyderabad Hitec City, IHG, Crowne Plaza. SNR Sons College Coimbatore BS 1993
 Gilbert James Lourduraj; Co-Founder & Managing Director",kumar@isthara.com,,-8790858490,https://linkedin.com/in/kumarkrishnaisthara,https://linkedin.com/company/isthara-coliving,https://isthara.com,https://platform.tracxn.com/companies/hzm7KE6qRW7CWenuxx_59FAaK0ut8OqoxQwnN15Dqbc/isthara.com
30.0,70,64.0,Bikayi,sonakshi@bikayi.com,person (Tracxn),bikayi.com,345,2018,8,Hyderabad,Telangana,Enterprise Applications,"MarketingTech > Mobile Marketing > Messaging Marketing > Whatsapp,
 E-Commerce Enablers > Storefronts > Diversified,
 So",Series A,200,2177213,,12800000,"Ashutosh Singla; Co-Founder & CTO; Ex-Square, Zenefits, HackerRank. IIIT Hyderabad BS 2015
 Sonakshi Nathani; Co-Founder & CEO; sonakshi@bikayi.com; Ex-Microsoft. International Institute of Information Technology BTech",sonakshi@bikayi.com,info@bikayi.com,,"https://linkedin.com/in/ashutosh-singla-100b0b75,
 https://linkedin.com/in/sonakshi-nathani-473abb41",https://linkedin.com/company/comidain,https://bikayi.com,https://platform.tracxn.com/companies/FJGPQNgmHgzt2nshrnzgQQzFqND7p1IPusZSb3sQ9r0/bikayi.com
30.0,70,57.3,Mall91,anshulv@mall91.com,person (Tracxn),mall91.com,338,2018,8,Noida,Uttar Pradesh,Consumer,"Rural Ecommerce > B2C Ecommerce > Social Commerce > Group Buying,
 Social Commerce > Group Buying > Diversified",Series A,200,11,,8656972,"Anshul Verma; Co-Founder; anshulv@mall91.com; Ex-Co-Founder StompMarket, Dex Consulting, HCL Technologies, Tetra Information Services, Jindal Stainlees Steel. IIT Roorkee BE 2000, National University of Singapore MBA 2005",anshulv@mall91.com,help@mall91.com,,https://linkedin.com/in/vermaanshul,https://linkedin.com/company/money91/about,https://mall91.com,https://platform.tracxn.com/companies/WlreB5aW-uT1MwDdEGy4Ckoz0Oz7cQ-v0Qgg1qxUO5Q/mall91.com
30.0,70,56.3,Tickertape,anugrah@tickertape.in,person (Tracxn),tickertape.in,279,2021,5,Bengaluru,Karnataka,FinTech,Investment Tech > Online Trading Platforms > Research Platforms > Stocks > Equity Research,Seed,200,13452032,,5000000,"Anugrah Shrivastava; Co-Founder; anugrah@tickertape.in; Founder-smallcase,Tickertape | Ex-Nomura | IIT Kharagpur MSc 2012
 Vasanth Kamath; Co-Founder; vasanth@tickertape.in; Founder-smallcase | IIT Kharagpur MS 2013
 Rohan Gupta; Co-Founder; rohan@tickertape.in; Founder-smallcase | Ex-Goldman Sachs | IIT Kharagpur 2013","anugrah@tickertape.in,
 vasanth@tickertape.in,
 rohan@tickertape.in",support@tickertape.in,,"https://linkedin.com/in/anugrah-shrivastava-43165014,
 https://linkedin.com/in/vasanthskamath,
 https://linkedin.com/in/rohan-gupta-39442018",https://linkedin.com/company/tickertapein,https://www.tickertape.in/,https://platform.tracxn.com/companies/lHG8uzEh9uXqnnt3J9H6wrnV4u55LkmVTmbLxxYOhwY/tickertape.in
30.0,70,49.4,Orocorp Technologies,sreekesh@orocorp.in,person (Tracxn),orocorp.in,243,2020,6,Chennai,Tamil Nadu,FinTech,Alternative Lending > Online Lenders > Consumer Loans > Asset Backed Loans > Gold > Marketplace,Series A,200,2438114,,18466675,"Sreekesh Krishnan; Co-Founder; sreekesh@orocorp.in; Ex-Dunzo, Macrofy, Genie Solutions, Ayamara, Paperhut. Anna University Chennai BE 2015
 Rakesh Mani; Co-Founder; rakesh.m@orocorp.in; Ex- Co-Founder Genie Solutions, Dunzo, The Pumpkin Software Solutions, Becoming I Foundation. College of Engineering, Guindy BE 2015","sreekesh@orocorp.in,
 rakesh.m@orocorp.in",support@orocorp.in,,"https://linkedin.com/in/sreekeshkrishnan,
 https://linkedin.com/in/manirakesh",https://linkedin.com/company/orocorp,https://www.orocorp.in/,https://platform.tracxn.com/companies/P0LMDhVPfOiXccXonmQE2hr2KwhCHIfQaBfAzKuhN24/orocorp.in
30.0,60,52.6,Dvara E-Registry,dvaraeregistry@dvara.com,company generic,dvaraeregistry.com,250,2019,7,Hyderabad,Telangana,Food and Agriculture Tech,"Alternative Lending > Enablers > Alternative Credit Score > Individuals > Farmer Credit Score,
 Crop Tech > Farming as a",Seed,200,1978635,,3139628,"Tarun Katoch; Co-Founder; Dvara E Registry, ex-Golden Agri Resources, ex-National Commodity And Derivatives Exchange, Apeejay school, 1970",,dvaraeregistry@dvara.com,-8754511753,https://linkedin.com/in/tarun-katoch-25191116,https://linkedin.com/company/dvaraeregistry,https://www.dvaraeregistry.com/,https://platform.tracxn.com/companies/JdRUlRS5-TukqqyUZq2Vz4MgBOMwSl7Gl6FV7Qwad38/dvaraeregistry.com
30.0,60,38.3,Shaka Harry,whatscooking@shakaharry.com,company generic,shakaharry.com,189,2020,6,Bengaluru,Karnataka,Food and Agriculture Tech,Food Tech > Novel Foods > Food Products > Alternative Proteins > Meat Substitute > Plant Based,Seed,200,813725,,2594634,"Hemalatha Srinivasan; Co-Founder
 Anand Nagarajan; Co-founder, CEO; Liberate Foods, ex-Dexler Information Solutions, Harvard Business School, 2020
 Sandeep Devgan; Co-Founder; CEO Stonefield Flavours, Inner Spaces Properties, ex-Co-Founder Commune Coworks, Western Asset Management. 
 UCLA 2005
 Ruth Renitha; Co-Founder; Ex-Licious - Born to meat, CPF Group, Cafe Coffee Day. Davangere University MSc 2011
 Anoop Haridasan; Co-Founder; Co-Founder Liberate Foods, ex-Co-Founder Hambriento Foods, Irish Dairy Board, Hewlett-Packard. Technological University Dublin BTech 2005, University College Dublin MBA 2010",,whatscooking@shakaharry.com,-8002027980,"https://linkedin.com/in/anand-nagarajan-808385,
 https://linkedin.com/in/sandeepdevgan,
 https://linkedin.com/in/ruth-renitha-453b2647,
 https://linkedin.com/in/anoop-haridasan-66466a4",https://linkedin.com/company/shaka-harry/about,https://www.shakaharry.com,https://platform.tracxn.com/companies/UIaMDVra1vhczUG1dNocQcwQF5cX_lQQB3pB9sC4QHE/shakaharry.com
